date,region,cases,caserate,death,deathrate,population
2020-04-03,W,492,67.1,0,0.0,733383
2020-04-05,AV,74,18.4,0,0.0,401306
2020-04-05,E,419,32.5,0,0.0,1289585
2020-04-05,MLA,846,68.6,0,0.0,1233958
2020-04-05,S,414,40.4,0,0.0,1025636
2020-04-05,SB,558,56.0,0,0.0,996742
2020-04-05,SFV,1079,48.6,0,0.0,2220358
2020-04-05,SGV,300,17.2,0,0.0,1745373
2020-04-05,W,650,88.6,0,0.0,733383
2020-04-06,AV,88,21.9,0,0.0,401306
2020-04-06,E,506,39.2,0,0.0,1289585
2020-04-06,MLA,958,77.6,0,0.0,1233958
2020-04-06,S,500,48.8,0,0.0,1025636
2020-04-06,SB,609,61.1,0,0.0,996742
2020-04-06,SFV,1223,55.1,0,0.0,2220358
2020-04-06,SGV,365,20.9,0,0.0,1745373
2020-04-06,W,680,92.7,0,0.0,733383
2020-04-07,AV,88,21.9,0,0.0,401306
2020-04-07,E,505,39.2,0,0.0,1289585
2020-04-07,MLA,961,77.9,0,0.0,1233958
2020-04-07,S,500,48.8,0,0.0,1025636
2020-04-07,SB,611,61.3,0,0.0,996742
2020-04-07,SFV,1223,55.1,0,0.0,2220358
2020-04-07,SGV,371,21.3,0,0.0,1745373
2020-04-07,W,682,93.0,0,0.0,733383
2020-04-08,AV,107,26.7,0,0.0,401306
2020-04-08,E,548,42.5,0,0.0,1289585
2020-04-08,MLA,1025,83.1,0,0.0,1233958
2020-04-08,S,546,53.2,0,0.0,1025636
2020-04-08,SB,673,67.5,0,0.0,996742
2020-04-08,SFV,1319,59.4,0,0.0,2220358
2020-04-08,SGV,423,24.2,0,0.0,1745373
2020-04-08,W,712,97.1,0,0.0,733383
2020-04-09,AV,117,29.2,0,0.0,401306
2020-04-09,E,627,48.6,0,0.0,1289585
2020-04-09,MLA,1114,90.3,0,0.0,1233958
2020-04-09,S,611,59.6,0,0.0,1025636
2020-04-09,SB,725,72.7,0,0.0,996742
2020-04-09,SFV,1465,66.0,0,0.0,2220358
2020-04-09,SGV,462,26.5,0,0.0,1745373
2020-04-09,W,757,103.2,0,0.0,733383
2020-04-10,AV,138,34.4,0,0.0,401306
2020-04-10,E,684,53.0,0,0.0,1289585
2020-04-10,MLA,1204,97.6,0,0.0,1233958
2020-04-10,S,673,65.6,0,0.0,1025636
2020-04-10,SB,769,77.2,0,0.0,996742
2020-04-10,SFV,1575,70.9,0,0.0,2220358
2020-04-10,SGV,490,28.1,0,0.0,1745158
2020-04-10,W,794,108.3,0,0.0,733383
2020-04-11,AV,172,42.9,0,0.0,401306
2020-04-11,E,817,63.4,0,0.0,1289585
2020-04-11,MLA,1377,111.6,0,0.0,1233958
2020-04-11,S,798,77.8,0,0.0,1025636
2020-04-11,SB,858,86.1,0,0.0,996742
2020-04-11,SFV,1799,81.0,0,0.0,2220358
2020-04-11,SGV,588,33.7,0,0.0,1745158
2020-04-11,W,844,115.1,0,0.0,733383
2020-04-12,AV,182,45.4,0,0.0,401306
2020-04-12,E,889,68.9,0,0.0,1289585
2020-04-12,MLA,1446,117.2,0,0.0,1233958
2020-04-12,S,849,82.8,0,0.0,1025636
2020-04-12,SB,908,91.1,0,0.0,996742
2020-04-12,SFV,1896,85.4,0,0.0,2220358
2020-04-12,SGV,644,36.9,0,0.0,1745158
2020-04-12,W,875,119.3,0,0.0,733383
2020-04-13,AV,182,45.4,0,0.0,401306
2020-04-13,E,889,68.9,0,0.0,1289585
2020-04-13,MLA,1445,117.1,0,0.0,1233958
2020-04-13,S,849,82.8,0,0.0,1025636
2020-04-13,SB,908,91.1,0,0.0,996742
2020-04-13,SFV,1903,85.7,0,0.0,2220358
2020-04-13,SGV,644,36.9,0,0.0,1745158
2020-04-13,W,875,119.3,0,0.0,733383
2020-04-14,AV,194,48.3,0,0.0,401306
2020-04-14,E,919,71.3,0,0.0,1289585
2020-04-14,MLA,1480,119.9,0,0.0,1233958
2020-04-14,S,866,84.4,0,0.0,1025636
2020-04-14,SB,930,93.3,0,0.0,996742
2020-04-14,SFV,1975,88.9,0,0.0,2220358
2020-04-14,SGV,674,38.6,0,0.0,1745158
2020-04-14,W,882,120.3,0,0.0,733383
2020-04-15,AV,211,52.6,0,0.0,401306
2020-04-15,E,1018,78.9,0,0.0,1289585
2020-04-15,MLA,1632,132.3,0,0.0,1233958
2020-04-15,S,976,95.2,0,0.0,1025636
2020-04-15,SB,993,99.6,0,0.0,996742
2020-04-15,SFV,2164,97.5,0,0.0,2220358
2020-04-15,SGV,757,43.4,0,0.0,1745158
2020-04-15,W,913,124.5,0,0.0,733383
2020-04-16,AV,229,57.1,0,0.0,401306
2020-04-16,E,1076,83.4,0,0.0,1289585
2020-04-16,MLA,1705,138.2,0,0.0,1233958
2020-04-16,S,1028,100.2,0,0.0,1025636
2020-04-16,SB,1035,103.8,0,0.0,996742
2020-04-16,SFV,2278,102.6,0,0.0,2220358
2020-04-16,SGV,792,45.4,0,0.0,1745158
2020-04-16,W,931,126.9,0,0.0,733383
2020-04-17,AV,228,56.8,0,0.0,401306
2020-04-17,E,1076,83.4,0,0.0,1289585
2020-04-17,MLA,1705,138.2,0,0.0,1233958
2020-04-17,S,1027,100.1,0,0.0,1025636
2020-04-17,SB,1035,103.8,0,0.0,996742
2020-04-17,SFV,2285,102.9,0,0.0,2220358
2020-04-17,SGV,790,45.3,0,0.0,1745158
2020-04-17,W,931,126.9,0,0.0,733383
2020-04-18,AV,244,60.8,0,0.0,401306
2020-04-18,E,1150,89.2,0,0.0,1289585
2020-04-18,MLA,1770,143.4,0,0.0,1233958
2020-04-18,S,1074,104.7,0,0.0,1025636
2020-04-18,SB,1057,106.0,0,0.0,996742
2020-04-18,SFV,2360,106.3,0,0.0,2220358
2020-04-18,SGV,822,47.1,0,0.0,1745158
2020-04-18,W,947,129.1,0,0.0,733383
2020-04-19,AV,260,64.8,0,0.0,401306
2020-04-19,E,1222,94.8,0,0.0,1289585
2020-04-19,MLA,1849,149.8,0,0.0,1233958
2020-04-19,S,1143,111.4,0,0.0,1025636
2020-04-19,SB,1109,111.3,0,0.0,996742
2020-04-19,SFV,2496,112.4,0,0.0,2220358
2020-04-19,SGV,885,50.7,0,0.0,1745158
2020-04-19,W,968,132.0,0,0.0,733383
2020-04-20,AV,289,72.0,0,0.0,401306
2020-04-20,E,1289,100.0,0,0.0,1289585
2020-04-20,MLA,1956,158.5,0,0.0,1233958
2020-04-20,S,1225,119.4,0,0.0,1025636
2020-04-20,SB,1163,116.7,0,0.0,996742
2020-04-20,SFV,2637,118.8,0,0.0,2220358
2020-04-20,SGV,933,53.5,0,0.0,1745158
2020-04-20,W,992,135.3,0,0.0,733383
2020-04-21,AV,297,74.0,0,0.0,401306
2020-04-21,E,1325,102.7,0,0.0,1289585
2020-04-21,MLA,2031,164.6,0,0.0,1233958
2020-04-21,S,1299,126.7,0,0.0,1025636
2020-04-21,SB,1191,119.5,0,0.0,996742
2020-04-21,SFV,2734,123.1,0,0.0,2220358
2020-04-21,SGV,964,55.2,0,0.0,1745158
2020-04-21,W,1009,137.6,0,0.0,733383
2020-04-22,AV,358,89.2,0,0.0,401346
2020-04-22,E,1524,118.2,0,0.0,1289585
2020-04-22,MLA,2274,184.3,0,0.0,1233958
2020-04-22,S,1470,143.3,0,0.0,1025636
2020-04-22,SB,1283,128.7,0,0.0,996742
2020-04-22,SFV,2991,134.7,0,0.0,2220358
2020-04-22,SGV,1051,60.2,0,0.0,1745158
2020-04-22,W,1088,148.4,0,0.0,733383
2020-04-23,AV,469,116.9,0,0.0,401346
2020-04-23,E,1680,130.3,0,0.0,1289585
2020-04-23,MLA,2497,202.4,0,0.0,1233958
2020-04-23,S,1675,163.3,0,0.0,1025636
2020-04-23,SB,1442,144.7,0,0.0,996742
2020-04-23,SFV,3375,152.0,0,0.0,2220358
2020-04-23,SGV,1211,69.4,0,0.0,1745158
2020-04-23,W,1156,157.6,0,0.0,733383
2020-04-24,AV,586,146.0,0,0.0,401346
2020-04-24,E,1954,151.5,0,0.0,1289585
2020-04-24,MLA,2819,228.5,0,0.0,1233958
2020-04-24,S,1973,192.4,0,0.0,1025636
2020-04-24,SB,1579,158.4,0,0.0,996742
2020-04-24,SFV,3978,179.2,0,0.0,2220358
2020-04-24,SGV,1451,83.1,0,0.0,1745158
2020-04-24,W,1228,167.4,0,0.0,733383
2020-04-25,AV,586,146.0,0,0.0,401346
2020-04-25,E,1964,152.3,0,0.0,1289585
2020-04-25,MLA,2824,228.9,0,0.0,1233958
2020-04-25,S,1987,193.7,0,0.0,1025636
2020-04-25,SB,1579,158.4,0,0.0,996742
2020-04-25,SFV,3978,179.2,0,0.0,2220358
2020-04-25,SGV,1451,83.1,0,0.0,1745158
2020-04-25,W,1228,167.4,0,0.0,733383
2020-04-26,AV,621,154.7,0,0.0,401346
2020-04-26,E,2048,158.8,0,0.0,1289585
2020-04-26,MLA,2948,238.9,0,0.0,1233958
2020-04-26,S,2136,208.3,0,0.0,1025636
2020-04-26,SB,1625,163.0,0,0.0,996742
2020-04-26,SFV,4233,190.6,0,0.0,2220358
2020-04-26,SGV,1546,88.6,0,0.0,1745158
2020-04-26,W,1251,170.6,0,0.0,733383
2020-04-27,AV,677,168.7,0,0.0,401346
2020-04-27,E,2122,164.5,0,0.0,1289585
2020-04-27,MLA,3031,245.6,0,0.0,1233958
2020-04-27,S,2208,215.3,0,0.0,1025636
2020-04-27,SB,1689,169.5,0,0.0,996742
2020-04-27,SFV,4361,196.4,0,0.0,2220358
2020-04-27,SGV,1610,92.3,0,0.0,1745158
2020-04-27,W,1290,175.9,0,0.0,733383
2020-04-28,AV,768,191.4,0,0.0,401346
2020-04-28,E,2240,173.7,0,0.0,1289585
2020-04-28,MLA,3224,261.3,0,0.0,1233958
2020-04-28,S,2384,232.4,0,0.0,1025636
2020-04-28,SB,1788,179.4,0,0.0,996742
2020-04-28,SFV,4739,213.4,0,0.0,2220358
2020-04-28,SGV,1717,98.4,0,0.0,1745158
2020-04-28,W,1319,179.9,0,0.0,733383
2020-04-29,AV,768,191.4,0,0.0,401346
2020-04-29,E,2240,173.7,0,0.0,1289585
2020-04-29,MLA,3227,261.5,0,0.0,1233958
2020-04-29,S,2387,232.7,0,0.0,1025636
2020-04-29,SB,1788,179.4,0,0.0,996742
2020-04-29,SFV,4735,213.3,0,0.0,2220358
2020-04-29,SGV,1717,98.4,0,0.0,1745158
2020-04-29,W,1328,181.1,0,0.0,733383
2020-04-30,AV,813,202.6,0,0.0,401346
2020-04-30,E,2428,188.3,0,0.0,1289585
2020-04-30,MLA,3480,282.0,0,0.0,1233958
2020-04-30,S,2624,255.8,0,0.0,1025636
2020-04-30,SB,2011,201.8,0,0.0,996742
2020-04-30,SFV,5233,235.7,0,0.0,2220358
2020-04-30,SGV,1893,108.5,0,0.0,1745158
2020-04-30,W,1367,186.4,0,0.0,733383
2020-05-01,AV,813,202.6,0,0.0,401346
2020-05-01,E,2434,188.7,0,0.0,1289585
2020-05-01,MLA,3502,283.8,0,0.0,1233958
2020-05-01,S,2625,255.9,0,0.0,1025636
2020-05-01,SB,2013,202.0,0,0.0,996742
2020-05-01,SFV,5233,235.7,0,0.0,2220358
2020-05-01,SGV,1894,108.5,0,0.0,1745158
2020-05-01,W,1366,186.3,0,0.0,733383
2020-05-02,AV,837,208.5,0,0.0,401346
2020-05-02,E,2530,196.2,0,0.0,1289585
2020-05-02,MLA,3601,291.8,0,0.0,1233958
2020-05-02,S,2705,263.7,0,0.0,1025636
2020-05-02,SB,2214,222.1,0,0.0,996742
2020-05-02,SFV,5408,243.6,0,0.0,2220358
2020-05-02,SGV,1945,111.5,0,0.0,1745158
2020-05-02,W,1387,189.1,0,0.0,733383
2020-05-03,AV,883,220.0,0,0.0,401346
2020-05-03,E,2723,211.2,0,0.0,1289585
2020-05-03,MLA,3914,317.2,0,0.0,1233958
2020-05-03,S,2948,287.4,0,0.0,1025636
2020-05-03,SB,2451,245.9,0,0.0,996742
2020-05-03,SFV,5888,265.2,0,0.0,2220358
2020-05-03,SGV,2076,119.0,0,0.0,1745158
2020-05-03,W,1471,200.6,0,0.0,733383
2020-05-04,AV,939,234.0,0,0.0,401346
2020-05-04,E,2767,214.6,0,0.0,1289585
2020-05-04,MLA,4037,327.2,0,0.0,1233958
2020-05-04,S,3033,295.7,0,0.0,1025636
2020-05-04,SB,2512,252.0,0,0.0,996742
2020-05-04,SFV,6093,274.4,0,0.0,2220358
2020-05-04,SGV,2146,123.0,0,0.0,1745158
2020-05-04,W,1491,203.3,0,0.0,733383
2020-05-05,AV,939,234.0,0,0.0,401346
2020-05-05,E,2767,214.6,0,0.0,1289585
2020-05-05,MLA,4036,327.1,0,0.0,1233958
2020-05-05,S,3033,295.7,0,0.0,1025636
2020-05-05,SB,2512,252.0,0,0.0,996742
2020-05-05,SFV,6092,274.4,0,0.0,2220358
2020-05-05,SGV,2146,123.0,0,0.0,1745158
2020-05-05,W,1491,203.3,0,0.0,733383
2020-05-06,AV,978,243.7,0,0.0,401346
2020-05-06,E,2811,218.0,0,0.0,1289585
2020-05-06,MLA,4146,336.0,0,0.0,1233958
2020-05-06,S,3082,300.5,0,0.0,1025636
2020-05-06,SB,2548,255.6,0,0.0,996742
2020-05-06,SFV,6230,280.6,0,0.0,2220358
2020-05-06,SGV,2194,125.7,0,0.0,1745158
2020-05-06,W,1514,206.4,0,0.0,733383
2020-05-07,AV,1035,257.9,0,0.0,401346
2020-05-07,E,2982,231.2,0,0.0,1289585
2020-05-07,MLA,4368,354.0,0,0.0,1233958
2020-05-07,S,3348,326.4,0,0.0,1025636
2020-05-07,SB,2658,266.7,0,0.0,996742
2020-05-07,SFV,6774,305.1,0,0.0,2220358
2020-05-07,SGV,2326,133.3,0,0.0,1745158
2020-05-07,W,1551,211.5,0,0.0,733383
2020-05-08,AV,1066,265.6,0,0.0,401346
2020-05-08,E,3072,238.2,0,0.0,1289585
2020-05-08,MLA,4522,366.5,0,0.0,1233958
2020-05-08,S,3496,340.9,0,0.0,1025636
2020-05-08,SB,2741,275.0,0,0.0,996742
2020-05-08,SFV,6948,312.9,0,0.0,2220358
2020-05-08,SGV,2411,138.2,0,0.0,1745158
2020-05-08,W,1575,214.8,0,0.0,733383
2020-05-09,AV,1103,274.8,0,0.0,401346
2020-05-09,E,3154,244.6,0,0.0,1289585
2020-05-09,MLA,4651,376.9,0,0.0,1233958
2020-05-09,S,3600,351.0,0,0.0,1025636
2020-05-09,SB,2796,280.5,0,0.0,996742
2020-05-09,SFV,7282,328.0,0,0.0,2220358
2020-05-09,SGV,2520,144.4,0,0.0,1745158
2020-05-09,W,1602,218.4,0,0.0,733383
2020-05-10,AV,1002,249.7,0,0.0,401346
2020-05-10,E,3267,253.3,0,0.0,1289585
2020-05-10,MLA,4798,388.8,0,0.0,1233958
2020-05-10,S,3681,358.9,0,0.0,1025636
2020-05-10,SB,2820,282.9,0,0.0,996742
2020-05-10,SFV,7414,333.9,0,0.0,2220358
2020-05-10,SGV,2593,148.6,0,0.0,1745158
2020-05-10,W,1618,220.6,0,0.0,733383
2020-05-11,AV,1025,255.4,0,0.0,401346
2020-05-11,E,3371,261.4,0,0.0,1289585
2020-05-11,MLA,4932,399.7,0,0.0,1233958
2020-05-11,S,3798,370.3,0,0.0,1025636
2020-05-11,SB,2901,291.0,0,0.0,996742
2020-05-11,SFV,7651,344.6,0,0.0,2220358
2020-05-11,SGV,2721,155.9,0,0.0,1745158
2020-05-11,W,1641,223.8,0,0.0,733383
2020-05-12,AV,1033,257.4,0,0.0,401346
2020-05-12,E,3411,264.5,0,0.0,1289585
2020-05-12,MLA,5013,406.3,0,0.0,1233958
2020-05-12,S,3858,376.2,0,0.0,1025636
2020-05-12,SB,2949,295.9,0,0.0,996742
2020-05-12,SFV,7725,347.9,0,0.0,2220358
2020-05-12,SGV,2782,159.4,0,0.0,1745158
2020-05-12,W,1667,227.3,0,0.0,733383
2020-05-13,AV,1046,260.6,0,0.0,401346
2020-05-13,E,3451,267.6,0,0.0,1289585
2020-05-13,MLA,5099,413.2,0,0.0,1233958
2020-05-13,S,3939,384.1,0,0.0,1025636
2020-05-13,SB,3002,301.2,0,0.0,996742
2020-05-13,SFV,7910,356.2,0,0.0,2220358
2020-05-13,SGV,2859,163.8,0,0.0,1745158
2020-05-13,W,1684,229.6,0,0.0,733383
2020-05-14,AV,1064,265.1,0,0.0,401346
2020-05-14,E,3617,280.5,0,0.0,1289585
2020-05-14,MLA,5314,430.6,0,0.0,1233958
2020-05-14,S,4071,396.9,0,0.0,1025636
2020-05-14,SB,3070,308.0,0,0.0,996742
2020-05-14,SFV,8176,368.2,0,0.0,2220358
2020-05-14,SGV,2995,171.6,0,0.0,1745158
2020-05-14,W,1697,231.4,0,0.0,733383
2020-05-15,AV,1127,280.8,0,0.0,401346
2020-05-15,E,3939,305.4,0,0.0,1289585
2020-05-15,MLA,5647,457.6,0,0.0,1233958
2020-05-15,S,4364,425.5,0,0.0,1025636
2020-05-15,SB,3190,320.0,0,0.0,996742
2020-05-15,SFV,8712,392.4,0,0.0,2220358
2020-05-15,SGV,3240,185.7,0,0.0,1745158
2020-05-15,W,1749,238.5,0,0.0,733383
2020-05-16,AV,1143,284.8,0,0.0,401346
2020-05-16,E,4064,315.1,0,0.0,1289585
2020-05-16,MLA,5753,466.2,0,0.0,1233958
2020-05-16,S,4502,438.9,0,0.0,1025636
2020-05-16,SB,3239,325.0,0,0.0,996742
2020-05-16,SFV,8938,402.5,0,0.0,2220358
2020-05-16,SGV,3315,190.0,0,0.0,1745158
2020-05-16,W,1774,241.9,0,0.0,733383
2020-05-17,AV,1171,291.8,0,0.0,401346
2020-05-17,E,4217,327.0,0,0.0,1289585
2020-05-17,MLA,5962,483.2,0,0.0,1233958
2020-05-17,S,4675,455.8,0,0.0,1025636
2020-05-17,SB,3293,330.4,0,0.0,996742
2020-05-17,SFV,9179,413.4,0,0.0,2220358
2020-05-17,SGV,3423,196.1,0,0.0,1745158
2020-05-17,W,1795,244.8,0,0.0,733383
2020-05-18,AV,1191,296.8,0,0.0,401346
2020-05-18,E,4293,332.9,0,0.0,1289585
2020-05-18,MLA,6046,490.0,0,0.0,1233958
2020-05-18,S,4806,468.6,0,0.0,1025636
2020-05-18,SB,3341,335.2,0,0.0,996742
2020-05-18,SFV,9341,420.7,0,0.0,2220358
2020-05-18,SGV,3472,199.0,0,0.0,1745158
2020-05-18,W,1818,247.9,0,0.0,733383
2020-05-19,AV,1212,302.0,33,8.2,401346
2020-05-19,E,4385,340.0,204,15.8,1289585
2020-05-19,MLA,6102,494.5,407,33.0,1233958
2020-05-19,S,4901,477.8,164,16.0,1025636
2020-05-19,SB,3372,338.3,179,18.0,996742
2020-05-19,SFV,9460,426.1,440,19.8,2220358
2020-05-19,SGV,3509,201.1,177,10.1,1745158
2020-05-19,W,1826,249.0,103,14.0,733383
2020-05-20,AV,1212,302.0,33,8.2,401346
2020-05-20,E,4385,340.0,204,15.8,1289585
2020-05-20,MLA,6117,495.7,408,33.1,1233958
2020-05-20,S,4901,477.8,164,16.0,1025636
2020-05-20,SB,3372,338.3,179,18.0,996742
2020-05-20,SFV,9459,426.0,440,19.8,2220358
2020-05-20,SGV,3510,201.1,177,10.1,1745158
2020-05-20,W,1822,248.4,103,14.0,733383
2020-05-21,AV,1245,310.2,34,8.5,401346
2020-05-21,E,4916,381.2,215,16.7,1289585
2020-05-21,MLA,6515,528.0,436,35.3,1233958
2020-05-21,S,5304,517.1,174,17.0,1025636
2020-05-21,SB,3469,348.0,187,18.8,996742
2020-05-21,SFV,9817,442.1,478,21.5,2220358
2020-05-21,SGV,3823,219.1,189,10.8,1745158
2020-05-21,W,1849,252.1,108,14.7,733383
2020-05-22,AV,1270,316.4,35,8.7,401346
2020-05-22,E,5085,394.3,221,17.1,1289585
2020-05-22,MLA,6686,541.8,443,35.9,1233958
2020-05-22,S,5468,533.1,176,17.2,1025636
2020-05-22,SB,3523,353.5,189,19.0,996742
2020-05-22,SFV,9999,450.3,495,22.3,2220358
2020-05-22,SGV,3947,226.2,192,11.0,1745158
2020-05-22,W,1867,254.6,110,15.0,733383
2020-05-23,AV,1284,319.9,36,9.0,401346
2020-05-23,E,5246,406.8,223,17.3,1289585
2020-05-23,MLA,6830,553.5,445,36.1,1233958
2020-05-23,S,5676,553.4,181,17.6,1025636
2020-05-23,SB,3563,357.5,192,19.3,996742
2020-05-23,SFV,10191,459.0,507,22.8,2220358
2020-05-23,SGV,4086,234.1,193,11.1,1745158
2020-05-23,W,1885,257.0,113,15.4,733383
2020-05-24,AV,1324,329.9,37,9.2,401346
2020-05-24,E,5404,419.0,226,17.5,1289585
2020-05-24,MLA,6998,567.1,453,36.7,1233958
2020-05-24,S,5843,569.7,184,17.9,1025636
2020-05-24,SB,3631,364.3,194,19.5,996742
2020-05-24,SFV,10462,471.2,526,23.7,2220358
2020-05-24,SGV,4229,242.3,194,11.1,1745158
2020-05-24,W,1903,259.5,115,15.7,733383
2020-05-25,AV,1348,335.9,37,9.2,401346
2020-05-25,E,5585,433.1,228,17.7,1289585
2020-05-25,MLA,7121,577.1,452,36.6,1233958
2020-05-25,S,6000,585.0,184,17.9,1025636
2020-05-25,SB,3669,368.1,195,19.6,996742
2020-05-25,SFV,10658,480.0,533,24.0,2220358
2020-05-25,SGV,4329,248.1,197,11.3,1745158
2020-05-25,W,1926,262.6,115,15.7,733383
2020-05-26,AV,1348,335.9,37,9.2,401346
2020-05-26,E,5585,433.1,228,17.7,1289585
2020-05-26,MLA,7121,577.1,452,36.6,1233958
2020-05-26,S,6000,585.0,184,17.9,1025636
2020-05-26,SB,3669,368.1,195,19.6,996742
2020-05-26,SFV,10658,480.0,533,24.0,2220358
2020-05-26,SGV,4329,248.1,197,11.3,1745158
2020-05-26,W,1926,262.6,115,15.7,733383
2020-05-27,AV,1411,351.6,38,9.5,401346
2020-05-27,E,6241,484.0,234,18.1,1289585
2020-05-27,MLA,7621,617.6,458,37.1,1233958
2020-05-27,S,6566,640.2,189,18.4,1025636
